Date,Sales,GDP,Unemployment,Population,Popularity
05-12-2013,6285,1856.72,5.42%,"1,29,11,32,063",7.14
06-12-2013,4297,1856.72,5.42%,"1,29,11,32,063",7.14
07-12-2013,3250,1856.72,5.42%,"1,29,11,32,063",7.14
08-12-2013,5390,1856.72,5.42%,"1,29,11,32,063",7.14
09-12-2013,1084,1856.72,5.42%,"1,29,11,32,063",7.14
10-12-2013,292,1856.72,5.42%,"1,29,11,32,063",7.14
11-12-2013,861,1856.72,5.42%,"1,29,11,32,063",7.14
12-12-2013,5712,1856.72,5.42%,"1,29,11,32,063",7.14
13-12-2013,3298,1856.72,5.42%,"1,29,11,32,063",7.14
14-12-2013,5546,1856.72,5.42%,"1,29,11,32,063",7.14
15-12-2013,1510,1856.72,5.42%,"1,29,11,32,063",7.14
16-12-2013,3593,1856.72,5.42%,"1,29,11,32,063",7.14
17-12-2013,6935,1856.72,5.42%,"1,29,11,32,063",7.14
18-12-2013,771,1856.72,5.42%,"1,29,11,32,063",7.14
19-12-2013,1498,1856.72,5.42%,"1,29,11,32,063",7.14
20-12-2013,3150,1856.72,5.42%,"1,29,11,32,063",7.14
21-12-2013,839,1856.72,5.42%,"1,29,11,32,063",7.14
22-12-2013,2791,1856.72,5.42%,"1,29,11,32,063",7.14
23-12-2013,3889,1856.72,5.42%,"1,29,11,32,063",7.14
24-12-2013,6115,1856.72,5.42%,"1,29,11,32,063",7.14
25-12-2013,305,1856.72,5.42%,"1,29,11,32,063",7.14
26-12-2013,3155,1856.72,5.42%,"1,29,11,32,063",7.14
27-12-2013,384,1856.72,5.42%,"1,29,11,32,063",7.14
28-12-2013,569,1856.72,5.42%,"1,29,11,32,063",7.14
29-12-2013,2083,1856.72,5.42%,"1,29,11,32,063",7.14
30-12-2013,7876,1856.72,5.42%,"1,29,11,32,063",7.14
01-01-2014,3352,2039.13,5.44%,"1,30,72,46,509",5.41
02-01-2014,6998,2039.13,5.44%,"1,30,72,46,509",5.41
03-01-2014,605,2039.13,5.44%,"1,30,72,46,509",5.41
04-01-2014,2475,2039.13,5.44%,"1,30,72,46,509",5.41
05-01-2014,5166,2039.13,5.44%,"1,30,72,46,509",5.41
06-01-2014,3060,2039.13,5.44%,"1,30,72,46,509",5.41
07-01-2014,4095,2039.13,5.44%,"1,30,72,46,509",5.41
08-01-2014,3908,2039.13,5.44%,"1,30,72,46,509",5.41
09-01-2014,5566,2039.13,5.44%,"1,30,72,46,509",5.41
10-01-2014,4557,2039.13,5.44%,"1,30,72,46,509",5.41
11-01-2014,6681,2039.13,5.44%,"1,30,72,46,509",5.41
12-01-2014,7778,2039.13,5.44%,"1,30,72,46,509",5.41
13-01-2014,515,2039.13,5.44%,"1,30,72,46,509",5.41
14-01-2014,2733,2039.13,5.44%,"1,30,72,46,509",5.41
15-01-2014,5667,2039.13,5.44%,"1,30,72,46,509",5.41
16-01-2014,370,2039.13,5.44%,"1,30,72,46,509",5.41
17-01-2014,3037,2039.13,5.44%,"1,30,72,46,509",5.41
18-01-2014,5167,2039.13,5.44%,"1,30,72,46,509",5.41
19-01-2014,5692,2039.13,5.44%,"1,30,72,46,509",5.41
20-01-2014,4420,2039.13,5.44%,"1,30,72,46,509",5.41
21-01-2014,7581,2039.13,5.44%,"1,30,72,46,509",5.41
22-01-2014,7032,2039.13,5.44%,"1,30,72,46,509",5.41
23-01-2014,521,2039.13,5.44%,"1,30,72,46,509",5.41
24-01-2014,7775,2039.13,5.44%,"1,30,72,46,509",5.41
25-01-2014,7546,2039.13,5.44%,"1,30,72,46,509",5.41
26-01-2014,4248,2039.13,5.44%,"1,30,72,46,509",5.41
27-01-2014,6135,2039.13,5.44%,"1,30,72,46,509",5.41
28-01-2014,2536,2039.13,5.44%,"1,30,72,46,509",5.41
29-01-2014,3869,2039.13,5.44%,"1,30,72,46,509",5.41
30-01-2014,7603,2039.13,5.44%,"1,30,72,46,509",5.41
31-01-2014,2668,2039.13,5.44%,"1,30,72,46,509",5.41
01-02-2014,4106,2039.13,5.44%,"1,30,72,46,509",5.41
02-02-2014,3109,2039.13,5.44%,"1,30,72,46,509",5.41
03-02-2014,4347,2039.13,5.44%,"1,30,72,46,509",5.41
04-02-2014,7631,2039.13,5.44%,"1,30,72,46,509",5.41
05-02-2014,2518,2039.13,5.44%,"1,30,72,46,509",5.41
06-02-2014,5661,2039.13,5.44%,"1,30,72,46,509",5.41
07-02-2014,5164,2039.13,5.44%,"1,30,72,46,509",5.41
08-02-2014,5246,2039.13,5.44%,"1,30,72,46,509",5.41
09-02-2014,2138,2039.13,5.44%,"1,30,72,46,509",5.41
10-02-2014,1725,2039.13,5.44%,"1,30,72,46,509",5.41
11-02-2014,778,2039.13,5.44%,"1,30,72,46,509",5.41
12-02-2014,6107,2039.13,5.44%,"1,30,72,46,509",5.41
13-02-2014,4970,2039.13,5.44%,"1,30,72,46,509",5.41
14-02-2014,553,2039.13,5.44%,"1,30,72,46,509",5.41
15-02-2014,6771,2039.13,5.44%,"1,30,72,46,509",5.41
16-02-2014,4546,2039.13,5.44%,"1,30,72,46,509",5.41
17-02-2014,1824,2039.13,5.44%,"1,30,72,46,509",5.41
18-02-2014,4734,2039.13,5.44%,"1,30,72,46,509",5.41
19-02-2014,6931,2039.13,5.44%,"1,30,72,46,509",5.41
20-02-2014,7098,2039.13,5.44%,"1,30,72,46,509",5.41
21-02-2014,7592,2039.13,5.44%,"1,30,72,46,509",5.41
22-02-2014,5393,2039.13,5.44%,"1,30,72,46,509",5.41
23-02-2014,1101,2039.13,5.44%,"1,30,72,46,509",5.41
24-02-2014,744,2039.13,5.44%,"1,30,72,46,509",5.41
25-02-2014,6763,2039.13,5.44%,"1,30,72,46,509",5.41
26-02-2014,5349,2039.13,5.44%,"1,30,72,46,509",5.41
27-02-2014,3219,2039.13,5.44%,"1,30,72,46,509",5.41
28-02-2014,4065,2039.13,5.44%,"1,30,72,46,509",5.41
01-03-2014,6653,2039.13,5.44%,"1,30,72,46,509",5.41
02-03-2014,2357,2039.13,5.44%,"1,30,72,46,509",5.41
03-03-2014,3283,2039.13,5.44%,"1,30,72,46,509",5.41
04-03-2014,5506,2039.13,5.44%,"1,30,72,46,509",5.41
05-03-2014,690,2039.13,5.44%,"1,30,72,46,509",5.41
06-03-2014,5836,2039.13,5.44%,"1,30,72,46,509",5.41
07-03-2014,7147,2039.13,5.44%,"1,30,72,46,509",5.41
08-03-2014,7850,2039.13,5.44%,"1,30,72,46,509",5.41
09-03-2014,906,2039.13,5.44%,"1,30,72,46,509",5.41
10-03-2014,6875,2039.13,5.44%,"1,30,72,46,509",5.41
11-03-2014,4137,2039.13,5.44%,"1,30,72,46,509",5.41
12-03-2014,708,2039.13,5.44%,"1,30,72,46,509",5.41
13-03-2014,7927,2039.13,5.44%,"1,30,72,46,509",5.41
14-03-2014,1469,2039.13,5.44%,"1,30,72,46,509",5.41
15-03-2014,3534,2039.13,5.44%,"1,30,72,46,509",5.41
16-03-2014,6911,2039.13,5.44%,"1,30,72,46,509",5.41
17-03-2014,3066,2039.13,5.44%,"1,30,72,46,509",5.41
18-03-2014,6479,2039.13,5.44%,"1,30,72,46,509",5.41
19-03-2014,1748,2039.13,5.44%,"1,30,72,46,509",5.41
20-03-2014,6427,2039.13,5.44%,"1,30,72,46,509",5.41
21-03-2014,5886,2039.13,5.44%,"1,30,72,46,509",5.41
22-03-2014,4906,2039.13,5.44%,"1,30,72,46,509",5.41
23-03-2014,2110,2039.13,5.44%,"1,30,72,46,509",5.41
24-03-2014,1245,2039.13,5.44%,"1,30,72,46,509",5.41
25-03-2014,5129,2039.13,5.44%,"1,30,72,46,509",5.41
26-03-2014,800,2039.13,5.44%,"1,30,72,46,509",5.41
27-03-2014,6949,2039.13,5.44%,"1,30,72,46,509",5.41
28-03-2014,4540,2039.13,5.44%,"1,30,72,46,509",5.41
29-03-2014,7250,2039.13,5.44%,"1,30,72,46,509",5.41
30-03-2014,3561,2039.13,5.44%,"1,30,72,46,509",5.41
31-03-2014,3894,2039.13,5.44%,"1,30,72,46,509",5.41
01-04-2014,7069,2039.13,5.44%,"1,30,72,46,509",5.41
02-04-2014,3293,2039.13,5.44%,"1,30,72,46,509",5.41
03-04-2014,2130,2039.13,5.44%,"1,30,72,46,509",5.41
04-04-2014,7850,2039.13,5.44%,"1,30,72,46,509",5.41
05-04-2014,1481,2039.13,5.44%,"1,30,72,46,509",5.41
06-04-2014,7726,2039.13,5.44%,"1,30,72,46,509",5.41
07-04-2014,4889,2039.13,5.44%,"1,30,72,46,509",5.41
08-04-2014,2626,2039.13,5.44%,"1,30,72,46,509",5.41
09-04-2014,2058,2039.13,5.44%,"1,30,72,46,509",5.41
10-04-2014,1022,2039.13,5.44%,"1,30,72,46,509",5.41
11-04-2014,2730,2039.13,5.44%,"1,30,72,46,509",5.41
12-04-2014,6051,2039.13,5.44%,"1,30,72,46,509",5.41
13-04-2014,3055,2039.13,5.44%,"1,30,72,46,509",5.41
14-04-2014,1241,2039.13,5.44%,"1,30,72,46,509",5.41
15-04-2014,1300,2039.13,5.44%,"1,30,72,46,509",5.41
16-04-2014,4455,2039.13,5.44%,"1,30,72,46,509",5.41
17-04-2014,3033,2039.13,5.44%,"1,30,72,46,509",5.41
18-04-2014,7034,2039.13,5.44%,"1,30,72,46,509",5.41
19-04-2014,1517,2039.13,5.44%,"1,30,72,46,509",5.41
20-04-2014,6072,2039.13,5.44%,"1,30,72,46,509",5.41
21-04-2014,2402,2039.13,5.44%,"1,30,72,46,509",5.41
22-04-2014,6728,2039.13,5.44%,"1,30,72,46,509",5.41
23-04-2014,5107,2039.13,5.44%,"1,30,72,46,509",5.41
24-04-2014,1439,2039.13,5.44%,"1,30,72,46,509",5.41
25-04-2014,5889,2039.13,5.44%,"1,30,72,46,509",5.41
26-04-2014,3196,2039.13,5.44%,"1,30,72,46,509",5.41
27-04-2014,588,2039.13,5.44%,"1,30,72,46,509",5.41
28-04-2014,560,2039.13,5.44%,"1,30,72,46,509",5.41
29-04-2014,2202,2039.13,5.44%,"1,30,72,46,509",5.41
30-04-2014,6735,2039.13,5.44%,"1,30,72,46,509",5.41
01-05-2014,624,2039.13,5.44%,"1,30,72,46,509",5.41
02-05-2014,1074,2039.13,5.44%,"1,30,72,46,509",5.41
03-05-2014,2551,2039.13,5.44%,"1,30,72,46,509",5.41
04-05-2014,5319,2039.13,5.44%,"1,30,72,46,509",5.41
05-05-2014,6601,2039.13,5.44%,"1,30,72,46,509",5.41
06-05-2014,2660,2039.13,5.44%,"1,30,72,46,509",5.41
07-05-2014,441,2039.13,5.44%,"1,30,72,46,509",5.41
08-05-2014,4528,2039.13,5.44%,"1,30,72,46,509",5.41
09-05-2014,7094,2039.13,5.44%,"1,30,72,46,509",5.41
10-05-2014,3358,2039.13,5.44%,"1,30,72,46,509",5.41
11-05-2014,2971,2039.13,5.44%,"1,30,72,46,509",5.41
12-05-2014,3613,2039.13,5.44%,"1,30,72,46,509",5.41
13-05-2014,2931,2039.13,5.44%,"1,30,72,46,509",5.41
14-05-2014,803,2039.13,5.44%,"1,30,72,46,509",5.41
15-05-2014,3857,2039.13,5.44%,"1,30,72,46,509",5.41
16-05-2014,1162,2039.13,5.44%,"1,30,72,46,509",5.41
17-05-2014,3346,2039.13,5.44%,"1,30,72,46,509",5.41
18-05-2014,7881,2039.13,5.44%,"1,30,72,46,509",5.41
19-05-2014,1630,2039.13,5.44%,"1,30,72,46,509",5.41
20-05-2014,1962,2039.13,5.44%,"1,30,72,46,509",5.41
21-05-2014,6680,2039.13,5.44%,"1,30,72,46,509",5.41
22-05-2014,4369,2039.13,5.44%,"1,30,72,46,509",5.41
23-05-2014,4424,2039.13,5.44%,"1,30,72,46,509",5.41
24-05-2014,2791,2039.13,5.44%,"1,30,72,46,509",5.41
25-05-2014,5742,2039.13,5.44%,"1,30,72,46,509",5.41
26-05-2014,3785,2039.13,5.44%,"1,30,72,46,509",5.41
27-05-2014,4598,2039.13,5.44%,"1,30,72,46,509",5.41
28-05-2014,2261,2039.13,5.44%,"1,30,72,46,509",5.41
29-05-2014,6403,2039.13,5.44%,"1,30,72,46,509",5.41
30-05-2014,7404,2039.13,5.44%,"1,30,72,46,509",5.41
31-05-2014,6919,2039.13,5.44%,"1,30,72,46,509",5.41
01-06-2014,1448,2039.13,5.44%,"1,30,72,46,509",5.41
02-06-2014,3158,2039.13,5.44%,"1,30,72,46,509",5.41
03-06-2014,6288,2039.13,5.44%,"1,30,72,46,509",5.41
04-06-2014,2384,2039.13,5.44%,"1,30,72,46,509",5.41
05-06-2014,3114,2039.13,5.44%,"1,30,72,46,509",5.41
06-06-2014,6418,2039.13,5.44%,"1,30,72,46,509",5.41
07-06-2014,7449,2039.13,5.44%,"1,30,72,46,509",5.41
08-06-2014,6179,2039.13,5.44%,"1,30,72,46,509",5.41
09-06-2014,5541,2039.13,5.44%,"1,30,72,46,509",5.41
10-06-2014,5515,2039.13,5.44%,"1,30,72,46,509",5.41
11-06-2014,5029,2039.13,5.44%,"1,30,72,46,509",5.41
12-06-2014,1891,2039.13,5.44%,"1,30,72,46,509",5.41
13-06-2014,4827,2039.13,5.44%,"1,30,72,46,509",5.41
14-06-2014,6363,2039.13,5.44%,"1,30,72,46,509",5.41
15-06-2014,2513,2039.13,5.44%,"1,30,72,46,509",5.41
16-06-2014,5374,2039.13,5.44%,"1,30,72,46,509",5.41
17-06-2014,7487,2039.13,5.44%,"1,30,72,46,509",5.41
18-06-2014,4148,2039.13,5.44%,"1,30,72,46,509",5.41
19-06-2014,5224,2039.13,5.44%,"1,30,72,46,509",5.41
20-06-2014,4643,2039.13,5.44%,"1,30,72,46,509",5.41
21-06-2014,4138,2039.13,5.44%,"1,30,72,46,509",5.41
22-06-2014,2448,2039.13,5.44%,"1,30,72,46,509",5.41
23-06-2014,4149,2039.13,5.44%,"1,30,72,46,509",5.41
24-06-2014,7663,2039.13,5.44%,"1,30,72,46,509",5.41
25-06-2014,3723,2039.13,5.44%,"1,30,72,46,509",5.41
26-06-2014,5787,2039.13,5.44%,"1,30,72,46,509",5.41
27-06-2014,4750,2039.13,5.44%,"1,30,72,46,509",5.41
28-06-2014,6336,2039.13,5.44%,"1,30,72,46,509",5.41
29-06-2014,4392,2039.13,5.44%,"1,30,72,46,509",5.41
30-06-2014,310,2039.13,5.44%,"1,30,72,46,509",5.41
01-07-2014,6037,2039.13,5.44%,"1,30,72,46,509",5.41
02-07-2014,871,2039.13,5.44%,"1,30,72,46,509",5.41
03-07-2014,4872,2039.13,5.44%,"1,30,72,46,509",5.41
04-07-2014,4095,2039.13,5.44%,"1,30,72,46,509",5.41
05-07-2014,3953,2039.13,5.44%,"1,30,72,46,509",5.41
06-07-2014,278,2039.13,5.44%,"1,30,72,46,509",5.41
07-07-2014,7016,2039.13,5.44%,"1,30,72,46,509",5.41
08-07-2014,5897,2039.13,5.44%,"1,30,72,46,509",5.41
09-07-2014,4148,2039.13,5.44%,"1,30,72,46,509",5.41
10-07-2014,5868,2039.13,5.44%,"1,30,72,46,509",5.41
11-07-2014,3309,2039.13,5.44%,"1,30,72,46,509",5.41
12-07-2014,5772,2039.13,5.44%,"1,30,72,46,509",5.41
13-07-2014,6226,2039.13,5.44%,"1,30,72,46,509",5.41
14-07-2014,7361,2039.13,5.44%,"1,30,72,46,509",5.41
15-07-2014,3447,2039.13,5.44%,"1,30,72,46,509",5.41
16-07-2014,6859,2039.13,5.44%,"1,30,72,46,509",5.41
17-07-2014,5221,2039.13,5.44%,"1,30,72,46,509",5.41
18-07-2014,4701,2039.13,5.44%,"1,30,72,46,509",5.41
19-07-2014,1134,2039.13,5.44%,"1,30,72,46,509",5.41
20-07-2014,3425,2039.13,5.44%,"1,30,72,46,509",5.41
21-07-2014,5437,2039.13,5.44%,"1,30,72,46,509",5.41
22-07-2014,5576,2039.13,5.44%,"1,30,72,46,509",5.41
23-07-2014,7732,2039.13,5.44%,"1,30,72,46,509",5.41
24-07-2014,3835,2039.13,5.44%,"1,30,72,46,509",5.41
25-07-2014,1424,2039.13,5.44%,"1,30,72,46,509",5.41
26-07-2014,2856,2039.13,5.44%,"1,30,72,46,509",5.41
27-07-2014,1949,2039.13,5.44%,"1,30,72,46,509",5.41
28-07-2014,3362,2039.13,5.44%,"1,30,72,46,509",5.41
29-07-2014,7955,2039.13,5.44%,"1,30,72,46,509",5.41
30-07-2014,754,2039.13,5.44%,"1,30,72,46,509",5.41
31-07-2014,1488,2039.13,5.44%,"1,30,72,46,509",5.41
01-08-2014,6099,2039.13,5.44%,"1,30,72,46,509",5.41
02-08-2014,985,2039.13,5.44%,"1,30,72,46,509",5.41
03-08-2014,5307,2039.13,5.44%,"1,30,72,46,509",5.41
04-08-2014,3356,2039.13,5.44%,"1,30,72,46,509",5.41
05-08-2014,7988,2039.13,5.44%,"1,30,72,46,509",5.41
06-08-2014,5406,2039.13,5.44%,"1,30,72,46,509",5.41
07-08-2014,3832,2039.13,5.44%,"1,30,72,46,509",5.41
08-08-2014,3495,2039.13,5.44%,"1,30,72,46,509",5.41
09-08-2014,5458,2039.13,5.44%,"1,30,72,46,509",5.41
10-08-2014,5119,2039.13,5.44%,"1,30,72,46,509",5.41
11-08-2014,2870,2039.13,5.44%,"1,30,72,46,509",5.41
12-08-2014,4537,2039.13,5.44%,"1,30,72,46,509",5.41
13-08-2014,6031,2039.13,5.44%,"1,30,72,46,509",5.41
14-08-2014,5166,2039.13,5.44%,"1,30,72,46,509",5.41
15-08-2014,3619,2039.13,5.44%,"1,30,72,46,509",5.41
16-08-2014,5000,2039.13,5.44%,"1,30,72,46,509",5.41
17-08-2014,4150,2039.13,5.44%,"1,30,72,46,509",5.41
18-08-2014,7559,2039.13,5.44%,"1,30,72,46,509",5.41
19-08-2014,6247,2039.13,5.44%,"1,30,72,46,509",5.41
20-08-2014,4630,2039.13,5.44%,"1,30,72,46,509",5.41
21-08-2014,3357,2039.13,5.44%,"1,30,72,46,509",5.41
22-08-2014,1149,2039.13,5.44%,"1,30,72,46,509",5.41
23-08-2014,863,2039.13,5.44%,"1,30,72,46,509",5.41
24-08-2014,6969,2039.13,5.44%,"1,30,72,46,509",5.41
25-08-2014,4195,2039.13,5.44%,"1,30,72,46,509",5.41
26-08-2014,5382,2039.13,5.44%,"1,30,72,46,509",5.41
27-08-2014,891,2039.13,5.44%,"1,30,72,46,509",5.41
28-08-2014,2398,2039.13,5.44%,"1,30,72,46,509",5.41
29-08-2014,2170,2039.13,5.44%,"1,30,72,46,509",5.41
31-08-2014,7708,2039.13,5.44%,"1,30,72,46,509",5.41
01-09-2014,3889,2039.13,5.44%,"1,30,72,46,509",5.41
02-09-2014,6890,2039.13,5.44%,"1,30,72,46,509",5.41
03-09-2014,6630,2039.13,5.44%,"1,30,72,46,509",5.41
04-09-2014,4149,2039.13,5.44%,"1,30,72,46,509",5.41
05-09-2014,5979,2039.13,5.44%,"1,30,72,46,509",5.41
06-09-2014,5030,2039.13,5.44%,"1,30,72,46,509",5.41
07-09-2014,6540,2039.13,5.44%,"1,30,72,46,509",5.41
08-09-2014,2277,2039.13,5.44%,"1,30,72,46,509",5.41
09-09-2014,6233,2039.13,5.44%,"1,30,72,46,509",5.41
10-09-2014,6855,2039.13,5.44%,"1,30,72,46,509",5.41
11-09-2014,2984,2039.13,5.44%,"1,30,72,46,509",5.41
12-09-2014,7722,2039.13,5.44%,"1,30,72,46,509",5.41
13-09-2014,6438,2039.13,5.44%,"1,30,72,46,509",5.41
14-09-2014,2968,2039.13,5.44%,"1,30,72,46,509",5.41
15-09-2014,5129,2039.13,5.44%,"1,30,72,46,509",5.41
16-09-2014,4454,2039.13,5.44%,"1,30,72,46,509",5.41
17-09-2014,5856,2039.13,5.44%,"1,30,72,46,509",5.41
18-09-2014,4722,2039.13,5.44%,"1,30,72,46,509",5.41
19-09-2014,4031,2039.13,5.44%,"1,30,72,46,509",5.41
20-09-2014,1610,2039.13,5.44%,"1,30,72,46,509",5.41
21-09-2014,1238,2039.13,5.44%,"1,30,72,46,509",5.41
22-09-2014,4809,2039.13,5.44%,"1,30,72,46,509",5.41
23-09-2014,6183,2039.13,5.44%,"1,30,72,46,509",5.41
24-09-2014,6810,2039.13,5.44%,"1,30,72,46,509",5.41
25-09-2014,5806,2039.13,5.44%,"1,30,72,46,509",5.41
26-09-2014,254,2039.13,5.44%,"1,30,72,46,509",5.41
27-09-2014,5435,2039.13,5.44%,"1,30,72,46,509",5.41
28-09-2014,6866,2039.13,5.44%,"1,30,72,46,509",5.41
29-09-2014,5300,2039.13,5.44%,"1,30,72,46,509",5.41
30-09-2014,7987,2039.13,5.44%,"1,30,72,46,509",5.41
31-9-2014,5333,2039.13,5.44%,"1,30,72,46,509",5.41
01-10-2014,4096,2039.13,5.44%,"1,30,72,46,509",5.41
02-10-2014,6858,2039.13,5.44%,"1,30,72,46,509",5.41
03-10-2014,7453,2039.13,5.44%,"1,30,72,46,509",5.41
04-10-2014,575,2039.13,5.44%,"1,30,72,46,509",5.41
05-10-2014,7246,2039.13,5.44%,"1,30,72,46,509",5.41
06-10-2014,6875,2039.13,5.44%,"1,30,72,46,509",5.41
07-10-2014,6260,2039.13,5.44%,"1,30,72,46,509",5.41
08-10-2014,6031,2039.13,5.44%,"1,30,72,46,509",5.41
09-10-2014,6928,2039.13,5.44%,"1,30,72,46,509",5.41
10-10-2014,2807,2039.13,5.44%,"1,30,72,46,509",5.41
11-10-2014,2871,2039.13,5.44%,"1,30,72,46,509",5.41
12-10-2014,7068,2039.13,5.44%,"1,30,72,46,509",5.41
13-10-2014,3452,2039.13,5.44%,"1,30,72,46,509",5.41
14-10-2014,3492,2039.13,5.44%,"1,30,72,46,509",5.41
15-10-2014,2423,2039.13,5.44%,"1,30,72,46,509",5.41
16-10-2014,6136,2039.13,5.44%,"1,30,72,46,509",5.41
17-10-2014,5652,2039.13,5.44%,"1,30,72,46,509",5.41
18-10-2014,7891,2039.13,5.44%,"1,30,72,46,509",5.41
19-10-2014,1472,2039.13,5.44%,"1,30,72,46,509",5.41
20-10-2014,1056,2039.13,5.44%,"1,30,72,46,509",5.41
21-10-2014,6017,2039.13,5.44%,"1,30,72,46,509",5.41
22-10-2014,5518,2039.13,5.44%,"1,30,72,46,509",5.41
23-10-2014,3687,2039.13,5.44%,"1,30,72,46,509",5.41
24-10-2014,3647,2039.13,5.44%,"1,30,72,46,509",5.41
25-10-2014,5112,2039.13,5.44%,"1,30,72,46,509",5.41
26-10-2014,3812,2039.13,5.44%,"1,30,72,46,509",5.41
27-10-2014,754,2039.13,5.44%,"1,30,72,46,509",5.41
28-10-2014,1649,2039.13,5.44%,"1,30,72,46,509",5.41
29-10-2014,3766,2039.13,5.44%,"1,30,72,46,509",5.41
30-10-2014,1376,2039.13,5.44%,"1,30,72,46,509",5.41
01-11-2014,2662,2039.13,5.44%,"1,30,72,46,509",5.41
02-11-2014,5618,2039.13,5.44%,"1,30,72,46,509",5.41
03-11-2014,6438,2039.13,5.44%,"1,30,72,46,509",5.41
04-11-2014,5296,2039.13,5.44%,"1,30,72,46,509",5.41
05-11-2014,2380,2039.13,5.44%,"1,30,72,46,509",5.41
06-11-2014,2427,2039.13,5.44%,"1,30,72,46,509",5.41
07-11-2014,1816,2039.13,5.44%,"1,30,72,46,509",5.41
08-11-2014,6085,2039.13,5.44%,"1,30,72,46,509",5.41
09-11-2014,6119,2039.13,5.44%,"1,30,72,46,509",5.41
10-11-2014,2073,2039.13,5.44%,"1,30,72,46,509",5.41
11-11-2014,5767,2039.13,5.44%,"1,30,72,46,509",5.41
12-11-2014,1062,2039.13,5.44%,"1,30,72,46,509",5.41
13-11-2014,7178,2039.13,5.44%,"1,30,72,46,509",5.41
14-11-2014,7924,2039.13,5.44%,"1,30,72,46,509",5.41
15-11-2014,2633,2039.13,5.44%,"1,30,72,46,509",5.41
16-11-2014,7405,2039.13,5.44%,"1,30,72,46,509",5.41
17-11-2014,5598,2039.13,5.44%,"1,30,72,46,509",5.41
18-11-2014,7234,2039.13,5.44%,"1,30,72,46,509",5.41
19-11-2014,5994,2039.13,5.44%,"1,30,72,46,509",5.41
20-11-2014,526,2039.13,5.44%,"1,30,72,46,509",5.41
21-11-2014,5483,2039.13,5.44%,"1,30,72,46,509",5.41
22-11-2014,445,2039.13,5.44%,"1,30,72,46,509",5.41
23-11-2014,1844,2039.13,5.44%,"1,30,72,46,509",5.41
24-11-2014,1342,2039.13,5.44%,"1,30,72,46,509",5.41
25-11-2014,332,2039.13,5.44%,"1,30,72,46,509",5.41
26-11-2014,2201,2039.13,5.44%,"1,30,72,46,509",5.41
27-11-2014,287,2039.13,5.44%,"1,30,72,46,509",5.41
28-11-2014,4139,2039.13,5.44%,"1,30,72,46,509",5.41
29-11-2014,7463,2039.13,5.44%,"1,30,72,46,509",5.41
30-11-2014,1789,2039.13,5.44%,"1,30,72,46,509",5.41
31-11-2014,3870,2039.13,5.44%,"1,30,72,46,509",5.41
01-12-2014,5633,2039.13,5.44%,"1,30,72,46,509",5.41
02-12-2014,2304,2039.13,5.44%,"1,30,72,46,509",5.41
03-12-2014,4261,2039.13,5.44%,"1,30,72,46,509",5.41
04-12-2014,7405,2039.13,5.44%,"1,30,72,46,509",5.41
05-12-2014,2456,2039.13,5.44%,"1,30,72,46,509",5.41
06-12-2014,7800,2039.13,5.44%,"1,30,72,46,509",5.41
07-12-2014,4147,2039.13,5.44%,"1,30,72,46,509",5.41
08-12-2014,3060,2039.13,5.44%,"1,30,72,46,509",5.41
09-12-2014,1741,2039.13,5.44%,"1,30,72,46,509",5.41
10-12-2014,4689,2039.13,5.44%,"1,30,72,46,509",5.41
11-12-2014,4233,2039.13,5.44%,"1,30,72,46,509",5.41
12-12-2014,6782,2039.13,5.44%,"1,30,72,46,509",5.41
13-12-2014,5737,2039.13,5.44%,"1,30,72,46,509",5.41
14-12-2014,4880,2039.13,5.44%,"1,30,72,46,509",5.41
15-12-2014,7043,2039.13,5.44%,"1,30,72,46,509",5.41
16-12-2014,3044,2039.13,5.44%,"1,30,72,46,509",5.41
17-12-2014,4446,2039.13,5.44%,"1,30,72,46,509",5.41
18-12-2014,2574,2039.13,5.44%,"1,30,72,46,509",5.41
19-12-2014,7200,2039.13,5.44%,"1,30,72,46,509",5.41
20-12-2014,1376,2039.13,5.44%,"1,30,72,46,509",5.41
21-12-2014,3710,2039.13,5.44%,"1,30,72,46,509",5.41
22-12-2014,6892,2039.13,5.44%,"1,30,72,46,509",5.41
23-12-2014,3757,2039.13,5.44%,"1,30,72,46,509",5.41
24-12-2014,4226,2039.13,5.44%,"1,30,72,46,509",5.41
25-12-2014,5868,2039.13,5.44%,"1,30,72,46,509",5.41
26-12-2014,4428,2039.13,5.44%,"1,30,72,46,509",5.41
27-12-2014,1151,2039.13,5.44%,"1,30,72,46,509",5.41
28-12-2014,1391,2039.13,5.44%,"1,30,72,46,509",5.41
29-12-2014,7909,2039.13,5.44%,"1,30,72,46,509",5.41
30-12-2014,2123,2039.13,5.44%,"1,30,72,46,509",5.41
01-01-2015,2352,2103.59,5.44%,"1,32,28,66,505",4.58
02-01-2015,1628,2103.59,5.44%,"1,32,28,66,505",4.58
03-01-2015,1332,2103.59,5.44%,"1,32,28,66,505",4.58
04-01-2015,7076,2103.59,5.44%,"1,32,28,66,505",4.58
05-01-2015,5673,2103.59,5.44%,"1,32,28,66,505",4.58
06-01-2015,7931,2103.59,5.44%,"1,32,28,66,505",4.58
07-01-2015,776,2103.59,5.44%,"1,32,28,66,505",4.58
08-01-2015,7893,2103.59,5.44%,"1,32,28,66,505",4.58
09-01-2015,4624,2103.59,5.44%,"1,32,28,66,505",4.58
10-01-2015,926,2103.59,5.44%,"1,32,28,66,505",4.58
